trade_date,600000.SH,600009.SH,600016.SH,600028.SH,600030.SH,600031.SH,600036.SH,600048.SH,600050.SH,600104.SH,600196.SH,600276.SH,600309.SH,600438.SH,600519.SH,600547.SH,600570.SH,600585.SH,600588.SH,600690.SH,600703.SH,600745.SH,600809.SH,600837.SH,600887.SH,600893.SH,600918.SH,601012.SH,601066.SH,601088.SH,601138.SH,601166.SH,601211.SH,601288.SH,601318.SH,601336.SH,601398.SH,601601.SH,601628.SH,601668.SH,601688.SH,601818.SH,601857.SH,601888.SH,601899.SH,601995.SH,603259.SH,603288.SH,603501.SH,603986.SH
20220114,8.59,48.73,3.93,4.25,25.03,23.38,48.02,14.95,3.97,19.82,50.17,46.65,96.1,41.42,1867,19.36,57.63,39.06,36.5,28.33,33.51,119.2,275.9,11.99,38.86,52.8,9.48,79.25,27.79,22.52,11.34,20.66,17.24,2.97,51.1,38.6,4.68,27.11,29,5.02,16.76,3.4,5.29,200.49,9.82,47.37,113.98,102.92,277.05,157.4
20220117,8.57,48.3,3.93,4.23,25.67,23.42,48.58,15.37,3.97,19.99,49.69,46.41,95.53,41.54,1861.61,19.17,58.44,39.01,39.75,28.18,34.2,121.02,279.37,12.03,39.16,53.5,9.52,81.01,27.92,22.39,11.42,20.51,17.29,2.95,50.94,38.41,4.65,27.09,28.88,4.99,17.03,3.38,5.32,190.43,9.68,47.2,114.16,102.74,290.6,161.71
20220118,8.63,49.37,3.96,4.34,25.7,23.54,49.01,16.15,4.02,20.13,49.03,46.21,98.8,41.28,1892.27,19.09,59.85,40.19,38.81,28.63,33.67,121.08,283.28,12.04,39.42,53.75,9.24,79.51,27.98,23.34,11.72,21.3,17.48,2.99,51.23,38.67,4.69,27.48,29.05,5.28,17.15,3.42,5.49,190.71,9.94,46.87,117.8,103.73,296.29,161.37
20220127,8.45,49.78,3.88,4.23,24.15,20.73,50.77,15.65,3.71,18.83,43.41,41.09,92.03,38.69,1965,18.56,59.8,39.87,36,28.46,28.55,110.12,286.42,11.66,38.12,48.87,8.74,74.43,26.35,23.48,11.13,21.3,18.1,2.95,50.79,38.3,4.68,26.9,28.02,5.37,17.54,3.35,5.24,203.7,9.91,44.28,103.22,96.06,262.5,146.61
20220128,8.41,50.49,3.88,4.19,24.6,20.14,49.21,15.7,3.71,18.66,42.53,40.95,90.35,37.35,1887,18.75,58.57,39.21,34.91,27.65,28.01,107,275.15,11.48,38.07,48.18,8.68,70.11,26.43,22.54,11.11,20.88,17.63,2.96,49.97,37.49,4.66,26.26,27.56,5.2,17.08,3.34,5.02,206.56,9.76,43.45,104.8,96.46,254.2,139.1
20220207,8.52,52.2,3.92,4.36,25.28,20.74,51.35,15.96,3.76,18.93,43.07,41.14,92.63,39.85,1867.96,18.79,58.31,42.17,35.12,27.77,28.28,110.18,268.3,11.6,38.76,48.15,8.77,73.22,26.73,23.51,11.16,22.01,17.98,3,51.98,38.34,4.74,26.9,28.2,5.48,17.29,3.4,5.48,210.81,10.25,43.97,104.5,95.2,244.45,143.83
20220208,8.65,54.16,3.99,4.42,25.37,21.25,51.71,15.8,3.92,19.1,43.51,41.72,94,38.75,1839,19.09,58.06,41.97,36.15,27.26,27.57,108.36,256.5,11.89,38.65,48.19,8.95,71.86,27.03,24.96,11.29,22.38,18.41,3.06,53,38.98,4.85,27.41,28.85,5.49,17.53,3.47,5.53,210.38,10.35,44.96,94.06,95.5,236.8,140.96
20220209,8.64,55.7,3.98,4.39,25.31,21.19,51.62,15.59,4.05,19.2,43.74,42.01,94.89,39,1895.98,19.25,59.08,42.07,36.45,27.68,27.9,108.45,271,11.87,39.93,49.5,8.98,71.18,27.02,24.44,11.35,22.27,18.31,3.05,53.04,38.97,4.84,27.36,28.84,5.41,17.39,3.46,5.48,212.6,10.78,45.26,92.73,95.83,232.23,143.27
20220210,8.69,57.79,3.99,4.45,25.33,21.21,51.71,16.02,4.01,19.12,43.31,41.57,96.6,38.58,1873,19.29,56.47,43.58,35.5,26.81,27.95,110.39,269.9,11.89,40.01,49.69,8.94,68.5,27.03,25.6,11.41,22.65,18.37,3.08,54.18,39.52,4.86,27.88,29.44,5.46,17.7,3.48,5.52,224,11.21,45.34,85.86,95.71,231.97,145.04
20220211,8.74,57.4,4.01,4.5,25.69,20.82,52.76,15.75,4,19.08,41.58,41.26,98.14,37.9,1849.97,18.97,53.69,44.08,33.5,26.55,27.1,108.29,282.6,11.9,39.83,48.03,8.88,65.15,26.96,26.11,11.33,22.99,18.35,3.08,55.59,40.81,4.87,28.83,31.6,5.6,17.9,3.48,5.8,225.43,11.06,45.06,83.07,94.79,227.55,141.3
20220214,8.6,57.45,3.96,4.44,24.8,20.46,51.2,15.31,3.96,18.8,41.58,39.75,99.12,37.45,1868.67,19.97,52.22,42.45,32,25.89,26.51,106.47,293.1,11.71,40,47.55,8.75,65.33,26,25.77,11.26,22.25,17.66,3.04,53.9,39.79,4.8,27.92,30.8,5.35,16.87,3.44,5.82,227.5,11.06,43.43,85.3,96,229,139.54
20220215,8.55,55.6,3.94,4.35,24.69,20.75,50.22,15.32,3.93,18.8,42.27,41.2,97.18,38.64,1890.62,20.13,54.79,42.1,32.87,26.13,27.21,112.73,299.37,11.72,39.88,49.28,8.75,68.57,26.45,25.1,11.24,21.85,17.65,3.02,53.28,39.49,4.76,27.71,30.7,5.31,17.05,3.42,5.65,222.84,10.9,43.38,93.83,97.35,241.38,145.31
20220216,8.59,56.12,3.95,4.35,24.54,20.82,51.07,15.84,3.97,18.98,42.04,40.57,97.5,38.41,1892.55,19.31,54.3,42.49,32.39,26.2,27.32,113.6,299.16,11.72,40.29,48,8.78,68.07,26.42,25.19,11.27,22.18,17.63,3.04,53.84,39.7,4.78,27.85,30.76,5.41,17.1,3.44,5.64,224.2,10.93,43.8,97.73,97.28,240,145.8
20220218,8.67,56.88,3.97,4.38,24.64,20.89,52.06,16.33,3.96,18.9,43.15,40.96,98.42,39.06,1907,19.91,53.49,43.53,32.19,26.22,27.36,111.75,298.67,11.7,40.56,48.17,8.76,68.55,26.39,25.79,11.29,22.89,17.59,3.05,54.5,39.89,4.81,27.98,30.55,5.5,16.93,3.44,5.63,221.35,11.23,43.46,98.25,97.88,239.4,145.99
20220221,8.6,56.68,3.97,4.36,24.52,20.78,51.76,16.34,3.97,18.83,42.92,40.93,98.07,39.57,1876.99,19.85,53.22,43.16,33.18,26.28,27.54,109.42,295.32,11.7,41.01,47.86,8.83,68.3,27.14,26.41,11.4,22.76,17.59,3.03,54.16,39.97,4.82,27.8,30.17,5.46,16.83,3.44,5.57,215.55,11.12,44.32,98.2,99.46,236.95,144.4
20220222,8.58,55.5,3.96,4.4,24.03,20.38,51.22,16.45,3.93,18.46,41.75,40.11,96.2,41.81,1807.87,20.46,51.79,42.49,32.08,25.61,27.25,108,290.76,11.54,40.49,47.19,8.73,69.09,26.6,26.6,11.27,23.08,17.2,3.01,53.07,39.48,4.78,27.36,29.97,5.39,16.41,3.41,5.8,210.8,11.2,43.33,96.8,96.8,238,146.18
20220223,8.54,54.3,3.96,4.33,24.25,20.75,50.83,16.08,3.93,18.74,42.2,40.9,95.3,42.97,1827.01,19.94,53,41.86,32.73,25.96,28.85,115.64,294.81,11.59,40.24,49.2,8.79,72,26.88,25.51,11.34,22.5,17.3,3.01,52.89,39.3,4.77,27.23,29.83,5.3,16.54,3.39,5.67,210.89,10.92,43.9,99.66,96.81,248.29,153.9
20220224,8.44,52.79,3.91,4.39,23.46,20.19,50.02,15.97,3.87,18.33,41.11,39.68,93.61,42.12,1764.11,21.41,51.07,40.58,31.07,25.35,28.3,115.4,290.39,11.26,39.52,50.07,8.44,73.05,25.97,25.5,11.2,22.32,16.7,2.97,51.46,38.35,4.7,26.66,28.94,5.15,15.95,3.35,5.91,203.99,11,42.42,98.7,95.55,245.95,151.73
20220225,8.43,52.98,3.91,4.3,23.32,20.17,49.81,15.81,3.85,18.37,42.1,40.11,94.5,42.09,1799.06,20.76,52.27,40.31,31.4,25.6,28.49,118.3,289.8,11.22,39.5,50.04,8.51,74.56,25.9,24.57,11.2,22.11,16.7,2.97,51.4,38.34,4.67,26.58,28.93,5.07,15.9,3.34,5.73,210.12,10.95,42.37,103.4,97.43,245.01,154.7
20220228,8.39,52.35,3.91,4.33,23.33,19.61,49.8,15.82,3.82,18.11,42.4,40.08,94.8,42.9,1790.4,20.76,52.24,40.3,31.35,25.49,28.47,116.7,292.23,11.24,39.52,50.52,8.56,77.67,25.7,25.24,11.17,22.07,16.69,2.98,50.76,38.1,4.66,26.44,28.78,5.09,15.84,3.34,5.77,202.5,11.22,42.34,103.93,99,245.81,153.31
20220301,8.44,54.16,3.91,4.32,23.37,19.74,50.24,16.35,3.85,18.4,42.37,41.06,94.08,43.35,1858.48,20.41,52.16,40.78,31.37,25.71,28.85,118.24,297.27,11.26,39.5,51.81,8.61,80.05,25.97,26.05,11.17,22.17,16.75,3,51.39,38.39,4.68,26.69,29.29,5.16,16,3.36,5.73,208.25,11.15,42.76,105.75,101.7,246.8,153.14
20220302,8.42,54.02,3.91,4.36,23.06,19.5,49.47,16.55,3.84,18.4,42.74,40.61,93.09,44.02,1844.88,20.54,51.41,40.58,31.05,25.2,28.3,118.3,299.13,11.27,39.24,51.31,8.6,80.05,26.08,26.3,11.21,22.06,16.7,3,50.76,38.26,4.7,26.44,28.93,5.2,15.87,3.36,5.84,202.5,11.4,42.59,103.72,101,240,150.5
20220303,8.46,56.5,3.92,4.44,23.2,19.43,49.73,17.11,3.86,18.51,43.18,40.15,93.74,43.21,1800,20.4,51.23,41.16,30.85,24.98,27.84,115.49,286.8,11.3,39.33,50.02,8.59,78.49,25.97,26.97,11.2,22.08,16.79,3.01,50.92,38.4,4.74,26.57,28.82,5.49,15.91,3.38,5.93,198.27,11.87,42.32,102.79,101.38,236,148.32
20220304,8.4,55.45,3.91,4.38,22.73,18.93,48.7,17.02,3.84,18.65,44.73,39.78,91.47,42.72,1780.5,20.23,50.3,39.95,29.98,24.45,26.93,113.26,283,11.26,39.35,48.05,8.51,77.8,25.6,27.22,11.14,21.71,16.64,3,50.1,38.26,4.72,26.3,28.68,5.45,15.67,3.39,5.81,201.45,11.58,42.28,101.91,102.18,234.14,154.77
20220307,8.29,51.02,3.89,4.35,21.74,18.16,46.76,17.16,3.77,18.32,42.87,37.55,87.05,42.25,1707,21.13,49.34,40.18,27.8,23.08,25.06,107.16,272.4,11.05,37.55,47.18,8.4,76.8,25.07,27.05,10.82,21.34,16.26,2.97,48.88,37.81,4.65,25.62,27.8,5.47,15.25,3.34,5.94,188.28,11.83,39.45,99.1,97.83,221,150
20220308,8.08,49.98,3.85,4.23,21.1,17.66,45.48,16.8,3.72,17.78,40.19,36.68,85.43,42.79,1753.2,21.12,48.8,39,26.98,22.4,25.38,103,273.94,10.81,36.68,44.51,8.19,77.74,24.16,25.86,10.6,20.6,15.9,2.97,47.47,36.45,4.62,24.74,26.8,5.37,14.95,3.3,5.9,189.5,11.41,38.76,98.18,93,221.08,150.6
20220309,7.9,50.41,3.77,4.14,20.76,17.08,44.39,16.22,3.67,17.79,38.45,36.04,83.6,43.35,1779.18,21.82,48,38.19,26.21,22.08,26.46,103.54,273.95,10.45,36.63,42.76,7.83,78.15,23.14,26.92,10.4,20.47,15.49,2.94,46.92,35.35,4.56,23.97,25.94,5.35,14.56,3.25,5.74,187.83,11.27,37.85,93.8,90.48,224.94,154.29
20220310,7.92,51.46,3.76,4.15,20.66,17.23,44.7,16.16,3.66,18.11,40.26,36.17,84.02,44.86,1794.43,21.46,46.69,38.37,25.65,22.36,26.33,108.3,294,10.42,36.75,43.47,7.82,81.74,23.22,26.57,10.35,20.67,15.48,2.94,46.91,35.2,4.56,24.08,25.93,5.28,14.53,3.26,5.66,186.77,10.98,37.57,102.63,91.38,226.54,159.23
20220311,8.01,51.28,3.77,4.15,20.9,17.87,44.45,16.23,3.69,17.95,42.79,37.62,82.81,45.55,1769.01,20.95,47.43,38.05,25.61,22.48,26.19,109.45,287.12,10.61,38.3,44.13,8.38,80.51,23.91,26.9,10.28,20.8,15.69,2.97,47.14,35.52,4.61,24.16,26.1,5.19,14.74,3.28,5.58,186.6,10.98,40.96,98.71,93,222.12,157.82
20220314,7.91,47.02,3.74,4.11,20.52,17.42,42.15,16.34,3.62,17.8,46.7,37.4,80.34,44.02,1700,20.31,45.38,37.22,24.82,22.02,25.13,102.1,268,10.51,37.26,45.47,8.34,79.68,23.96,26.2,10.18,20.14,15.39,2.97,45.81,34.8,4.59,23.56,25.65,5.15,14.48,3.25,5.46,171,10.45,40.54,96.63,88.8,208,154.33
20220315,7.63,45.72,3.57,3.98,19.61,16.5,39.45,14.71,3.42,16.98,43.09,36.13,75.55,43.97,1603,18.98,43.9,34.75,23.5,20.77,24.74,99.8,258.95,10.03,35.4,44.05,8.18,77.4,23.44,24.13,9.75,18.85,14.84,2.93,42.65,32.18,4.54,21.65,24.12,4.75,13.99,3.11,5,160,9.55,41.11,93.17,86.85,195,146.85
20220316,7.77,49.9,3.64,4.06,20.83,17.17,42.58,14.99,3.52,17.26,45.8,36.74,78.32,45.6,1674.95,18.85,45.01,35.59,25.39,21.56,25.9,106.02,270.3,10.48,37.12,45.41,8.73,81,24.68,24.8,9.89,19.82,15.5,2.94,44.29,33.45,4.55,22.56,25.01,4.87,14.79,3.15,5.08,170,10.12,44.04,101.57,88.55,214.5,160.52
20220318,7.9,52.69,3.73,4.13,21.45,17.95,46.17,16.98,3.59,17.47,50.47,37.5,81.12,44.3,1707.79,18.96,46.3,37.65,25.44,22.2,25.59,103.71,274.34,10.54,37.8,45,8.44,80.68,24.52,25.03,10.2,20.76,15.56,2.96,47.93,34.75,4.55,23.59,26.48,4.98,14.91,3.21,5.25,176.45,10.63,42.8,103.62,92.04,224.28,161.54
20220321,7.76,52.6,3.69,4.11,20.81,17.77,44.81,16.67,3.53,17.19,55.52,37.3,79.75,44.78,1704.3,19.07,46.3,37.13,24.58,22.24,25.65,104.95,274.39,10.4,37,45.12,8.33,82.59,24,26.1,10.1,20.22,15.48,2.94,47.04,34.21,4.54,22.93,25.81,4.93,14.75,3.19,5.2,172.95,11,42.18,105.7,89.45,222.26,159.25
20220322,7.83,51.75,3.74,4.15,20.85,17.72,45.53,17.22,3.52,17.31,54.21,36.94,79.04,44.7,1695,19.5,46.93,37.21,24.4,22.38,25.15,100.85,270.7,10.48,37.12,44.42,8.32,80.49,23.8,26.88,10.19,20.81,15.55,2.99,47.8,34.43,4.59,23.29,25.83,5.06,14.75,3.23,5.35,170.15,11.3,41.78,102.92,89.67,220.64,159.78
20220323,7.8,51.3,3.75,4.13,20.84,17.63,45.76,17.23,3.54,17.21,50.54,37.36,80.1,44.06,1752.19,19.51,46.66,37.14,24.59,22.26,25.21,103.5,271.47,10.46,36.82,46.17,8.25,80.5,23.76,26.55,10.39,19.71,15.55,2.99,47.9,34.5,4.57,23.28,25.7,5.26,14.74,3.21,5.32,169.11,11.34,41.72,110.38,89.9,217.66,157.9
20220324,7.8,50.52,3.77,4.15,20.68,17.46,45.77,17.07,3.54,17.12,53.19,37.64,80.09,42.36,1720.93,21.02,46.4,36.88,23.32,22.39,24.86,93.15,263.4,10.33,36.5,45.57,8.12,78.81,23.34,27.2,10.39,19.85,15.41,2.99,48.25,34.56,4.58,23.19,25.54,5.27,14.61,3.2,5.35,166.62,11.71,41.11,117,90,212.38,154.41
20220325,7.8,48.71,3.81,4.16,20.37,17.1,45.18,16.77,3.51,16.98,50.6,36.37,77.85,41.29,1690,21.55,45.72,36.87,23.22,21.9,25.58,94.33,257.8,10.24,35.75,45.59,8.07,75.9,23,27.18,10.22,20.07,15.34,2.98,47.63,34.13,4.62,23.13,25.32,5.26,14.45,3.22,5.37,162.85,11.52,40.11,109.86,88.08,205.2,153.03
20220328,7.86,48.56,3.87,4.29,20.46,17.24,45.05,16.94,3.54,16.97,50.14,35.9,78.15,43.2,1660.8,21.78,44.93,37.7,23.03,21.79,24.58,90.1,241.25,10.32,36.03,44.15,8.07,75.85,22.99,29.22,10.24,20.03,15.39,3.02,47.85,34.31,4.69,22.54,25.28,5.34,14.58,3.24,5.56,159.5,11.56,40.93,111.37,86,202.41,149.82
20220329,7.82,49,3.88,4.33,20.25,16.72,45.01,16.8,3.53,16.75,54.03,35.92,78.16,43.6,1667,21.8,44.55,37.68,22.92,21.45,23.89,84.61,242.89,10.22,35.7,45.3,7.93,74.34,22.96,30.08,10.08,19.88,15.33,3.03,47.21,33.97,4.72,22.47,24.98,5.3,14.53,3.23,5.62,156.1,11.59,40.18,111.77,84.45,196.73,141.87
20220330,7.92,50.53,3.82,4.32,21.07,17.63,46.23,17.72,3.55,16.95,55.17,37.42,81.9,44.69,1730.1,21.56,46.65,38.74,23.32,22.4,24.41,84.67,254.6,10.44,36.94,46.2,8.23,75.39,23.47,29.03,10.2,20.29,15.67,3.05,48.7,34.93,4.71,22.88,26,5.44,14.97,3.26,5.53,167.2,11.46,41.97,113.45,88.18,198.12,146.59
20220331,8,49.2,3.82,4.32,20.9,17.52,46.8,17.7,3.57,17,53.33,36.82,80.89,42.69,1719,21.5,44.46,39.49,22.9,23.1,23.78,81.3,254.9,10.3,36.89,44.9,8.15,72.19,23.28,29.77,10.15,20.67,15.71,3.08,48.45,35.33,4.77,22.92,26.24,5.44,14.88,3.3,5.52,164.37,11.34,41.61,112.38,87.42,193.4,141.03
20220401,8.07,50.69,3.86,4.37,21.12,17.55,47.1,18.21,3.58,17.05,55.17,36.78,86.03,43.32,1780.01,21.58,43.02,39.7,22.84,23.75,23.99,81.35,258.81,10.32,37.34,44.35,8.19,72.6,23.49,29.53,10.18,21.4,15.9,3.08,48.96,35.72,4.79,23.2,27.11,5.51,15.03,3.34,5.47,174.26,11.45,42.25,109.07,88.41,194.15,140.44
20220406,8.17,51.15,3.91,4.41,21.12,17.88,47.39,18.3,3.61,17.05,55.06,36.25,86.68,41.4,1765,21.77,42.55,40.93,22.4,23.62,23.66,79.14,250.85,10.3,37.2,42.9,8.29,68.6,23.57,29.2,10.2,21.92,15.91,3.1,49.54,36.31,4.83,23.62,27.18,5.97,15.01,3.41,5.61,164.1,11.6,41.9,108.09,87,188.08,134.8
20220407,8.07,50.43,3.86,4.36,20.68,17.66,46.86,17.62,3.55,16.92,51.85,35.32,87.6,41.33,1765,21.91,42.05,40.51,21.67,23,23.06,76.3,250.42,10.08,36.81,42.95,8.1,68.83,23.05,29.78,10.06,21.59,15.6,3.09,48.48,35.57,4.82,23.2,26.51,5.9,14.73,3.35,5.56,164.95,11.53,41.01,106.81,86.07,183.32,132.98
20220411,8.01,47.99,3.79,4.34,20.47,18.62,45.9,17.93,3.51,16.38,48.09,32.8,88.22,39.1,1720,23.05,39.65,40.5,20.55,22.55,21.44,71.01,229.83,9.99,36.52,39.2,7.87,65.82,22.68,31.3,9.93,21.75,15.45,3.07,47.62,35.41,4.78,22.59,26.49,6.07,14.65,3.33,5.5,156.11,11.68,39.91,103.78,84,170.5,123.58
20220412,8.11,52.4,3.79,4.35,21.1,18.78,45.7,17.15,3.54,16.53,48.29,33.67,87,39.65,1782,23.33,40,40.46,21.39,23.44,20.82,71.31,252.81,10.14,37.45,38.58,8.15,66.86,23.44,30.95,10.04,21.73,15.79,3.08,48.47,35.9,4.78,22.83,27.16,5.93,14.93,3.35,5.46,171.72,11.68,41.93,106.41,86.21,171.05,127.09
20220413,8.1,50.92,3.82,4.35,20.7,18.16,45.75,17.78,3.53,16.31,45.15,33.64,86.6,39.3,1769,23.06,38.92,39.65,20.83,23.87,20.54,67.34,256.4,9.98,37.68,37.85,8.25,66.69,23.5,31.99,10,21.72,15.65,3.07,47.82,35.81,4.79,22.76,26.86,5.93,14.73,3.34,5.52,172,12.53,41.87,101.78,86.16,169.08,123.3
20220415,8.15,52.71,3.83,4.35,20.88,18.43,46.83,19.32,3.53,16.85,47.29,34.09,84.65,39.49,1805.99,21.7,38.3,39.94,20.79,24.65,21.35,69.7,265.7,10.05,38.61,38,8.29,66.4,24.32,31.03,10.04,22.26,15.83,3.07,48.3,35.83,4.76,22.92,26.93,6.04,14.91,3.35,5.54,182.24,12.13,41.73,109.11,90.36,173.9,132.4
20220418,8.03,51.81,3.77,4.29,20.29,18.01,43.39,18.39,3.51,16.95,46.11,33.96,83.79,40.3,1790.82,22.03,38.73,39.61,20.99,24.18,21.72,71.3,264.21,9.97,38.33,38.98,8.02,69.2,23.56,29.97,9.98,21.68,15.54,3.04,47,35.07,4.72,22.32,26.18,5.94,14.51,3.28,5.4,180.88,12.02,39.99,107.1,90.49,182.71,139.8
20220419,8.14,50.15,3.78,4.36,20.22,17.68,42.1,18.38,3.54,16.73,44.86,33.11,82.54,39.95,1790.3,21.99,38.15,38.89,20.42,23.91,21.39,69.38,261.14,9.85,38.15,39.07,7.95,69.1,23.45,30.8,9.89,21.45,15.44,3.06,46.44,34.9,4.73,21.97,25.95,6.09,14.44,3.29,5.6,178.63,12,39.54,102.77,88.67,164.44,135.27
20220420,8.11,51,3.74,4.3,19.91,17.38,41.1,17.43,3.55,16.51,43.66,34.32,80.33,39.18,1797,20.82,37.58,38.01,20.46,24.47,21.05,67.8,264.01,9.72,38.83,38.44,7.9,66.8,23.07,29.56,9.85,21.26,15.3,3.06,45.91,34.42,4.74,21.81,25.6,5.86,14.25,3.28,5.41,182.26,11.44,38.99,100.87,91.57,159.7,133.5
20220421,8.07,50.8,3.7,4.24,19.84,16.72,41.28,17.51,3.48,16.2,41.9,33.17,80,37.44,1779.98,20.02,36.31,37.4,19.76,24.04,20.12,66.28,262,9.65,38.43,37.39,7.84,62.58,22.89,29.22,9.78,21.13,15.21,3.07,46.22,34.45,4.78,21.96,25.88,5.78,14.17,3.26,5.16,175.16,11.01,38.6,96.62,91.01,155.33,132.72
20220422,8.09,51.25,3.74,4.33,19.88,16.84,42.5,17.78,3.52,16.21,40.71,33,79.81,36.83,1773,20.21,35.48,38.32,19.5,24.6,19.7,65.26,261.08,9.66,38.35,36.66,7.92,62,23.32,29.69,9.72,21.42,15.23,3.09,46.46,35.47,4.84,22.22,26.5,5.89,14.25,3.3,5.28,176.98,11.33,38.47,101.6,89.39,149,130
20220425,7.82,48.53,3.64,4.19,19.23,15.32,38.83,16.99,3.43,15.51,40.85,29.7,75.52,35.17,1708,18.66,33.52,37.09,17.83,23.77,17.75,59.82,253.5,9.31,37.33,33.97,7.7,56.61,23.23,28.7,9.11,20.28,14.71,3.06,44.85,31.92,4.75,20.81,25.3,5.67,13.6,3.24,5.05,173.49,10.62,37.4,97.87,88.2,138.21,123
20220426,7.87,47.98,3.63,4.15,18.33,14.61,38.41,17.57,3.43,15.06,44.94,27.74,77.3,36.53,1732.48,18.13,32.04,37.66,16.94,23.71,16.87,60.17,257.51,8.92,37.87,32.55,7.17,57.17,21.02,28.47,9.19,20.42,14.26,3.07,43.59,29.21,4.81,20.31,24.73,5.85,12.96,3.23,4.99,180.02,10.24,36.33,102.45,92.17,134.66,115.96
20220427,7.83,50.41,3.64,4.22,18.81,15.62,38.04,16.78,3.47,15.14,42.37,28.06,78.78,39.82,1794.92,18.62,35,39.49,17.73,23.79,18.11,62.6,268.85,8.91,39,34.83,7.18,61.3,21.12,28.97,9.37,20.54,14.36,3.03,43.91,29.32,4.71,20.38,25.02,5.93,13.08,3.22,5.08,183.99,10.89,36.79,104.05,90.57,148.13,125
20220428,7.99,48.12,3.64,4.32,18.77,15.78,39.62,17.8,3.49,15.43,42.52,28.45,79.97,39.7,1835,18.29,34.62,40.1,17.7,24.53,17.77,62.7,272,8.81,38.06,35.33,7.03,64.58,20.37,31.21,9.42,21.05,14.15,3.06,43.66,29.4,4.77,20.42,24.5,6.18,12.86,3.19,5.18,181.58,10.8,35.7,103.28,90.88,145.32,118.56
20220429,8.03,49.4,3.7,4.34,19.69,16.5,39.93,18.12,3.52,15.95,42.98,29.48,77.85,41.1,1828.38,19.16,38.08,39.96,19.14,25.91,18.3,65.78,272,9.05,38.47,37.78,7.24,67.96,21.58,30.78,9.52,20.48,14.6,3.06,44.56,29.83,4.78,20.8,25.45,6.28,13.35,3.19,5.38,181.99,11.07,37.48,103.23,81.52,150.5,124.81
20220505,7.99,51.3,3.68,4.35,19.38,16.6,39.26,17.54,3.53,16.59,43.54,29.68,81.69,40.72,1837,19.02,36.58,40.38,18.48,26.49,18.3,64.41,267.06,8.97,38.72,38.89,7.17,69.08,21.66,30.63,9.6,20.4,14.33,3.08,45.02,28.87,4.75,20.8,25.55,6.19,13.19,3.17,5.45,179.74,10.84,36.79,98.05,78.58,147.11,124.97
20220506,7.85,48.21,3.62,4.28,18.8,16.21,37.91,16.39,3.46,16.34,42.82,29.34,79.5,39.58,1793,18.43,36.28,38.93,18.32,25.55,17.87,61.09,253.66,8.75,37.77,39.09,7.02,67.03,21.34,30.24,9.19,19.96,14.08,3.05,44.06,27.78,4.74,20.06,25.1,5.97,12.82,3.11,5.29,163.69,10.07,35.92,94.4,76.1,140.16,119.3
20220509,7.82,47.25,3.64,4.3,18.73,15.94,36.47,16.27,3.48,15.96,43.2,29.3,78.8,39.52,1752,18.33,36.37,38.73,18.02,25.24,17.98,60.29,245.37,8.8,37.84,39.85,7.05,69.33,21.66,29.61,9.21,19.62,14.04,3.07,44.35,28.19,4.76,20.59,25.59,5.91,12.87,3.11,5.34,160,9.8,36.03,93.63,76.65,137.16,117.13
